,Fecha,Precio,Producto,Lugar,Categoria
1357,2022-11-26,5.11,Queso en lonchas,Carrefour,Supermercado
1358,2022-11-26,0.99,Salame,Carrefour,Supermercado
1359,2022-11-26,4.6,Tortilla de papas,Padilla,Supermercado
1360,2022-11-28,0.75,Garbanzos,Carrefour,Supermercado
1361,2022-11-28,0.77,Lentejas,Carrefour,Supermercado
1362,2022-11-29,2.6,Desodorante,Primor,Farmacia
1363,,24.0,Mochila,Amazon,Vivienda
1364,2022-11-30,2.45,Fruteria,,Supermercado
1365,2022-11-30,2.34,Fruteria,,Supermercado
1366,2022-11-30,1.89,Pan de molde,Carrefour,Supermercado
1367,2022-11-30,1.99,Aguacate,Carrefour,Supermercado
1368,2022-11-30,2.54,Zapallo,Carrefour,Supermercado
1369,2022-11-30,0.37,Cebolla,Carrefour,Supermercado
1370,2022-11-30,0.56,Morron,Carrefour,Supermercado
1371,2022-11-30,1.2,Pan,Carrefour,Supermercado
1372,2022-11-30,2.39,Banana,Carrefour,Supermercado
1373,2022-12-01,4.8,Queos en lonchas,Mercadona,Supermercado
1374,2022-12-01,0.7,Avena,Mercadona,Supermercado
1375,2022-12-01,3.09,Jamoon en lonchas,Mercadona,Supermercado
1376,2022-12-01,4.25,Huevos,Lidl,Supermercado
1377,2022-12-01,8.64,Coca,Lidl,Supermercado
1378,2022-12-01,3.96,Calendario de adv,Lidl,Supermercado
1379,2022-12-01,2.99,Suavizante,Lidl,Vivienda
1380,2022-12-01,1.69,Bolsas de basura,Lidl,Supermercado
1381,2022-12-01,1.39,Queso untar,Lidl,Supermercado
1382,2022-12-01,0.99,San jacobos,Lidl,Supermercado
1383,2022-12-01,2.09,Yogurt con frutas,Lidl,Supermercado
1384,2022-12-01,1.65,Patatas gajo,Lidl,Supermercado
1385,2022-12-01,0.95,Cebolla,Lidl,Supermercado
1386,2022-12-01,3.98,Turron neo,Lidl,Supermercado
1387,2022-12-01,2.58,Turron mani,Lidl,Supermercado
1388,2022-12-01,2.38,Torta turron,Lidl,Supermercado
1389,2022-12-01,63.95,Gym,Forus,Gastos personales
1390,2022-12-02,4.8,Bolt,,Salidas
1391,2022-12-02,5.0,Propina,Mitos,Salidas
1392,2022-12-03,2.25,Donnetes,Carrefour,Supermercado
1393,2022-12-03,1.3,Bacon,Carrefour,Supermercado
1394,2022-12-03,1.01,Patata,Carrefour,Supermercado
1395,2022-12-03,1.74,Morron,Carrefour,Supermercado
1396,2022-12-03,1.63,Tomate,Carrefour,Supermercado
1397,2022-12-03,2.75,Napolitanas,Carrefour,Supermercado
1398,2022-12-02,31.0,Entradas jardin botanico,,Salidas
1399,2022-12-08,21.4,M;ilanesa bajon,,Salidas
1400,2022-12-08,7.15,Queso tierno,Carrefour,Supermercado
1401,2022-12-08,1.55,Tiras bacon,Carrefour,Supermercado
1402,2022-12-08,0.91,Bebollas,Carrefour,Supermercado
1403,2022-12-08,0.9,Patata lavada,Carrefour,Supermercado
1404,2022-12-08,4.27,Carne picada,Carrefour,Supermercado
1405,2022-12-10,11.28,Leche,Carrefour,Supermercado
1406,2022-12-09,1.83,Cheetos,Carrefour,Supermercado
1407,2022-12-09,1.63,Te,Carrefour,Supermercado
1408,2022-12-09,1.21,Tomate triturado,Carrefour,Supermercado
1409,2022-12-10,9.0,Cena sabado,,Supermercado
1410,2022-12-10,2.5,Fanta,Cumple eli,Salidas
1411,2022-12-10,13.8,Almuerzo sabado,100 montaditos,Salidas
1412,2022-12-10,65.0,Monitor,,Otros
1413,2022-12-11,14.0,Pomodoro,Glovo,Supermercado
1414,2022-12-12,1.75,Porotos heinz,Carrefour,Supermercado
1415,2022-12-12,0.72,Garbanzos,Carrefour,Supermercado
1416,2022-12-12,0.99,Patatas,Carrefour,Supermercado
1417,2022-12-12,3.09,Jamon,Mercadona,Supermercado
1418,2022-12-12,2.4,Queso en lonchas,Mercadona,Supermercado
1419,2022-12-12,4.25,Huevos,Mercadona,Supermercado
1420,2022-12-12,2.55,Capuccino,Mercadona,Supermercado
1421,2022-12-12,3.4,Salchuchas,Mercadona,Supermercado
1422,2022-12-12,1.35,Azucar,Mercadona,Supermercado
1423,2022-12-13,1.2,Galletas rex,Carrefour,Supermercado
1424,2022-12-13,1.29,Galletas rellenas,Carrefour,Supermercado
1425,2022-12-14,0.88,Tirabuzones,Carrefour,Supermercado
1426,2022-12-14,0.82,Spaghetti,Carrefour,Supermercado
1427,2022-12-15,4.48,Verduleria,,Supermercado
1428,2022-02-17,5.54,Tejeringos,,Salidas
1429,2022-12-18,2.99,Jabon blanco,Carrefour,Farmacia
1430,2022-12-18,0.91,Laminas lasagna,Carrefour,Supermercado
1431,2022-12-18,1.21,Pure de tomate,Carrefour,Supermercado
1432,2022-12-19,1.78,Crackers,Carrefour,Supermercado
1433,2022-12-19,1.21,Pan molde,Carrefour,Supermercado
1434,2022-12-20,0.85,Pan de hamburguesa,Carrefour,Supermercado
1435,2022-12-20,2.4,Hamburguesas,Carnicas,Supermercado
1436,2022-12-20,7.83,Pollo,Carnicas,Supermercado
1437,2022-12-20,3.02,Cinta de lomo,Carnicas,Supermercado
1438,2022-12-21,4.25,Huevos,Mercadona,Supermercado
1439,2022-12-21,1.0,Obleas chocoladte,Mercadona,Supermercado
1440,2022-12-21,1.3,Galletas bañada,Mercadona,Supermercado
1441,2022-12-21,1.65,Galletas rellena crema,Mercadona,Supermercado
1442,2022-12-21,2.5,Cappucino,Mercadona,Supermercado
1443,2022-12-21,1.3,Fideos spaghetti,Mercadona,Supermercado
1444,2022-12-21,4.7,Queso lonchas edam,Mercadona,Supermercado
1445,2022-12-21,3.31,Jamon cocido,Mercadona,Supermercado
1446,2022-12-21,1.55,Cebolla,Mercadona,Supermercado
1447,2022-12-21,1.45,Queso untar suave,Mercadona,Supermercado
1448,2022-12-21,0.69,Zanahoria,Mercadona,Supermercado
1449,2022-12-21,0.95,Nubi,Mercadona,Supermercado
1450,2022-12-21,1.45,Choco crujiente,Mercadona,Supermercado
1451,2022-12-21,1.7,Chocolate blanco,Mercadona,Supermercado
1452,2022-12-21,0.85,Esponja,Mercadona,Vivienda
1453,2022-12-21,1.35,Galletas cacahuete choco,Mercadona,Supermercado
1454,2022-12-22,4.99,Pan dulce,Dia,Supermercado
1455,2022-12-22,4.99,Pan dulce,Dia,Supermercado
1456,2022-12-22,3.09,Mantequilla de mani,Carrefour,Supermercado
1457,2022-12-22,2.15,Harina de maiz,Carrefour,Supermercado
1458,2022-12-22,1.26,Mayonesa carrefour,Carrefour,Supermercado
1459,2022-12-22,2.95,Mayonesa helmans,Carrefour,Supermercado
1460,2022-12-22,7.45,Queso tierno,Carrefour,Supermercado
1461,2022-12-22,6.03,Redondo vacuno,Carrefour,Supermercado
1462,2022-12-24,15.7,Bolt navidad,,Salidas
1463,2022-12-25,7.11,Cabify yolanda,,Salidas
1464,2022-12-17,25.8,Cena circo,,Salidas
1465,2022-12-27,31.54,Alquiler auto,,Viajes
1466,2022-12-28,0.49,Papa,Fruteria,Supermercado
1467,2022-12-23,7.0,Patatas c/ queso,Rey kebaba,Supermercado
1468,2022-12-29,11.28,Leche desnatada,Carrefour,Supermercado
1469,2022-12-29,2.39,Pan de leche,Carrefour,Supermercado
1470,2022-12-28,1.4,Banana granel,Carrefour,Supermercado
1471,2022-12-28,0.27,Limon,Carrefour,Supermercado
1472,2022-12-30,2.4,Queso en lonchas,Mercadona,Supermercado
1473,2022-12-30,1.45,Salsa queso,Mercadona,Supermercado
1474,2022-12-30,3.31,Jamon,Mercadona,Supermercado
1475,2022-12-30,1.8,Ravioles espinaca,Mercadona,Supermercado
1476,2022-12-30,2.35,Ravioles calabaza,Mercadona,Supermercado
1477,2023-12-31,2.3,Renfe auto,,Transporte
1478,2023-01-01,1.5,Agua,Albolote,Viajes
1479,2023-01-01,11.0,Bocatas,Albolote,Viajes
1480,2023-01-02,28.52,Gasolina,Repsol,Viajes
1481,2023-01-03,65.0,Monitor,,Otros
1482,2023-01-03,1.21,Pan lactal,,Supermercado
1483,2023-01-03,1.61,Banana,,Supermercado
1484,2023-01-03,3.74,Huevo m,,Supermercado
1485,2023-01-03,0.79,Pan de leche,,Supermercado
1486,2023-01-03,3.95,Viruta papata,,Supermercado
1487,2023-01-02,141.19,Gimnasio,,Gimnasio
1488,2023-01-03,14.98,Cinta de lomo/pollo,Carnicas,Supermercado
1489,2023-01-07,26.4,Postres sabados,,Salidas
1490,2023-01-07,5.0,Propina pizzeria,,Salidas
1491,2023-01-07,4.05,Azucar,,Supermercado
1492,2023-01-07,0.72,Harina de trigo,,Supermercado
1493,2023-01-07,1.3,Arroz,,Supermercado
1494,2023-01-07,1.39,Queso untable,,Supermercado
1495,2023-01-07,1.0,Caramelos miel,,Supermercado
1496,2023-01-07,2.1,Vainilla,,Supermercado
1497,2023-01-07,0.75,Garbanzo,,Supermercado
1498,2023-01-07,0.77,Lenteja,,Supermercado
1499,2023-01-07,1.95,Detergente,,Vivienda
1500,2023-01-07,3.24,Salchichas,,Supermercado
1501,2023-01-07,1.9,Chupetines,,Supermercado
1502,2023-01-07,1.7,Patatas gajo,,Supermercado
1503,2023-01-07,0.95,Cebolla,,Supermercado
1504,2023-01-07,1.06,Pimientos cong,,Supermercado
1505,2023-01-07,3.9,Galletas saladas,,Supermercado
1506,2023-01-07,1.25,Pan lactal,,Supermercado
1507,2023-01-07,1.24,Macarron,,Supermercado
1508,2023-01-07,0.75,Alcohol,,Vivienda
1509,2023-01-07,1.39,Arvejas,,Supermercado
1510,2023-01-07,1.7,Papel vegetal,,Vivienda
1511,2023-01-07,1.1,Patatas ondulada,,Supermercado
1512,2023-01-07,0.9,Patatas lisas,,Supermercado
1513,2023-01-07,1.05,Patatas churreria,,Supermercado
1514,2023-01-07,1.3,Patatas light,,Supermercado
1515,2023-01-07,1.84,Talco,,Farmacia
1516,2023-01-07,4.4,Atun,,Supermercado
1517,2023-01-07,0.75,Pan rallado,,Supermercado
1518,2023-01-07,0.85,Pan rallado,,Supermercado
1519,2023-01-07,1.63,Te,,Supermercado
1520,2023-01-07,0.95,Hummus,,Supermercado
1521,2023-01-07,2.0,Tortilla chorizo,,Supermercado
1522,2023-01-12,0.91,Lechuga,,Supermercado
1523,2023-01-12,3.31,Jamon lonchas,,Supermercado
1524,2023-01-12,2.31,Queso lonchas,,Supermercado
1525,2023-01-12,1.35,Choclo,,Supermercado
1526,2023-01-12,4.2,Carga tarjeta bus,,Transporte
1527,2023-01-13,0.76,Pan,Dia,Supermercado
1528,2023-01-13,1.5,Nap jyq,Dia,Supermercado
1529,2023-01-13,1.5,Papel higienico humedo,Dia,Farmacia
1530,2023-01-11,1.3,Desodorante ambiente,Carrefour,Vivienda
1531,2023-01-11,5.95,Cafe,Carrefour,Supermercado
1532,2023-01-11,0.47,Levadura,Carrefour,Supermercado
1533,2023-01-11,1.72,Banana,Carrefour,Supermercado
1534,2023-01-11,2.11,Papa,Carrefour,Supermercado
1535,2023-01-11,1.87,Tomate,Carrefour,Supermercado
1536,2023-01-11,0.82,Zanahoria,Carrefour,Supermercado
1537,2023-01-14,1.39,Colgate,Carrefour,Supermercado
1538,2023-01-14,8.95,Alfajor,Carrefour,Supermercado
1539,2023-01-14,1.65,Caldo knorr,Carrefour,Supermercado
1540,2023-01-14,0.99,Grissines,Carrefour,Supermercado
1541,2023-01-14,1.99,Polenta,Carrefour,Supermercado
1542,2023-01-14,2.4,Philadelphia,Carrefour,Supermercado
1543,2023-01-14,13.0,Molde savarin,Carrefour,Vivienda
1544,2023-01-14,0.99,Vaso vidrio,Carrefour,Vivienda
1545,2023-01-14,5.99,Pack 4 trapos,Carrefour,Vivienda
1546,2023-01-14,9.99,Toalla,Carrefour,Vivienda
1547,2023-01-14,4.49,Toalla,Carrefour,Vivienda
1548,2023-01-14,18.0,Protectores telefono,,Gastos personales
1549,2023-01-14,7.2,Tejeringos,,Salidas
1550,2023-01-14,13.94,Cena bk,Bk,Salidas
1551,2023-01-10,15.54,Caja de te,Amazon,Vivienda
1552,2023-01-10,23.97,Vaso termico,Amazon,Vivienda
1553,2023-01-10,40.98,Tupper tapa hermetica,Amazon,Vivienda
1554,2023-01-16,0.75,Garbanzo,,Supermercado
1555,2023-01-16,1.86,Tomate triturado,,Supermercado
1556,2023-01-16,3.74,Huevo m,,Supermercado
1557,2023-01-18,1.25,Pan lactal,Mascom,Supermercado
1558,2023-01-17,87.75,Reparacion auricular,Sony,Gastos personales
1559,2023-01-19,15.1,Forros,Amazon,Farmacia
1560,2023-01-19,3.35,Miel,,Supermercado
1561,2023-01-19,4.3,Mantequilla,,Supermercado
1562,2023-01-19,0.95,Pan,,Supermercado
1563,2023-01-21,0.23,Pan,Dia,Supermercado
1564,2023-01-21,0.38,Pan,Dia,Supermercado
1565,2023-01-21,0.31,Pan,Dia,Supermercado
1566,2023-01-21,21.09,Pomodoro,Glovo,Salidas
1567,2023-01-22,138.5,Cabrera,,Salidas
1568,2023-01-24,4.09,Huevos,,Supermercado
1569,2023-01-24,2.31,Queso en lonchas,,Supermercado
1570,2023-01-24,3.31,Jamon lonchas,,Supermercado
1571,2023-01-27,3.49,Butifarra,,Supermercado
1572,2023-01-27,1.72,Pimiento 3 colores,,Supermercado
1573,2023-01-27,1.52,Patata,,Supermercado
1574,2023-01-28,0.36,Zanahoria,,Supermercado
1575,2023-01-28,1.59,Chia,,Supermercado
1576,2023-01-28,5.4,Leche,,Supermercado
1577,2023-01-25,9.78,Pechuga,,Supermercado
1578,2023-01-29,1.4,Panaderia,,Supermercado
1579,2023-01-31,1.89,Pan,Maskom,Supermercado
1580,2023-02-01,64.99,Monitor,Amazon,Otros
1581,2023-02-01,1.24,Macarron,Mercadona,Supermercado
1582,2023-02-01,4.05,Azucar,Mercadona,Supermercado
1583,2023-02-01,1.3,Arroz,Mercadona,Supermercado
1584,2023-02-01,9.23,Mini tierno,Mercadona,Supermercado
1585,2023-02-01,1.24,Spaghetti,Mercadona,Supermercado
1586,2023-02-01,1.39,Queso untar,Mercadona,Supermercado
1587,2023-02-01,2.7,Capuchino,Mercadona,Supermercado
1588,2023-02-01,1.62,Salchicha,Mercadona,Supermercado
1589,2023-02-01,1.82,Salchicha,Mercadona,Supermercado
1590,2023-02-01,1.3,Rellenas,Mercadona,Supermercado
1591,2023-02-01,1.95,Galletitas saladas,Mercadona,Supermercado
1592,2023-02-01,1.05,Patatas churreria,Mercadona,Supermercado
1593,2023-02-01,1.1,Patatas onduladas,Mercadona,Supermercado
1594,2023-02-01,1.5,Patatas paja,Mercadona,Supermercado
1595,2023-02-01,1.3,Patatas light,Mercadona,Supermercado
1596,2023-02-01,1.7,Patatas gajo,Mercadona,Supermercado
1597,2023-02-01,2.31,Queso lonchas,Mercadona,Supermercado
1598,2023-02-01,3.31,Jamon cocido,Mercadona,Supermercado
1599,2023-02-01,1.3,Mani,Mercadona,Supermercado
1600,2023-02-02,7.82,Solomillo,Carnicas,Supermercado
1601,2023-02-02,9.34,Cinta de lomo,Carnicas,Supermercado
1602,2023-02-02,6.61,Pollo fileteado,Carnicas,Supermercado
1603,2023-02-02,2.4,Hamburguesas,Carnicas,Supermercado
1604,2023-02-02,5.4,Leche,Carrefour,Supermercado
1605,2023-02-02,1.71,Banana,Carrefour,Supermercado
1606,2023-02-02,1.55,Tomate,Carrefour,Supermercado
1607,2023-02-02,32.4,Filtros jarra,Amazon,Vivienda
1608,2023-02-02,69.98,Avion,,Viajes
1609,2023-02-02,35.46,Avion,,Viajes
1610,2023-02-04,3.99,Desodorante,Primor,Farmacia
1611,2023-02-04,2.5,Pasta de dientes,Primor,Farmacia
1612,2023-02-04,1.85,Jabon blanco,Mercadona,Farmacia
1613,2023-02-04,2.05,Manteca de cerdo,Mercadona,Supermercado
1614,2023-02-04,1.25,Pan de molde,Mercadona,Supermercado
1615,2023-02-04,1.49,Cebolla,Mercadona,Supermercado
1616,2023-02-04,1.35,Milka,Mercadona,Supermercado
1617,2023-02-04,1.05,Milka con oreo,Mercadona,Supermercado
1618,2023-02-03,9.36,Coca,Carrefour,Supermercado
1619,2023-02-03,0.85,Coca limon,Carrefour,Supermercado
1620,2023-02-03,5.6,Fanta,Carrefour,Supermercado
1621,2023-02-03,1.5,Harina para piza,Carrefour,Supermercado
1622,2023-02-03,2.49,Mayonesa heinz,Carrefour,Supermercado
1623,2023-02-03,1.64,Mayonesa,Carrefour,Supermercado
1624,2023-02-03,1.2,Salsa carbonara,Carrefour,Supermercado
1625,2023-02-03,1.2,Salsa de pizza,Carrefour,Supermercado
1626,2023-02-03,1.63,Te negro,Carrefour,Supermercado
1627,2023-02-03,1.89,Panceta ,Carrefour,Supermercado
1628,2023-02-03,0.89,Pan de pancho,Carrefour,Supermercado
1629,2023-02-03,0.85,Pan de hamburguesa,Carrefour,Supermercado
1630,2023-02-03,2.6,Pechuga de pavo,Carrefour,Supermercado
1631,2023-02-03,1.62,Provolone,Carrefour,Supermercado
1632,2023-02-04,12.9,Balanza,Amazon,Vivienda
1633,2023-02-05,233.21,Estadia oporto,Airbnb,Viajes
1634,2023-02-02,71.75,Gym,Gofit,Gimnasio
1635,2023-02-06,0.95,Lenteja,Dia,Supermercado
1636,2023-02-06,0.65,Oregano,Dia,Supermercado
1637,2023-02-06,0.95,Garbanzo,Dia,Supermercado
1638,2023-02-06,0.95,Zanahoria,Dia,Supermercado
1639,2023-02-08,184.11,Alojamiento lisboa,,Viajes
1640,2023-02-08,10.02,Bus porto-lisboa,,Viajes
1641,2023-02-06,7.15,Queso tierno,Carrefour,Supermercado
1642,2023-02-06,2.25,Banana granel,Carrefour,Supermercado
1643,2023-02-09,1.7,Patatas gajo,Mercadona,Supermercado
1644,2023-02-09,2.21,Huevos,Maskom,Supermercado
1645,2023-02-16,1.2,Hamburguesa de pollo,Carnicas,Supermercado
1646,2023-02-16,5.76,Cinta de lomo,Carnicas,Supermercado
1647,2023-02-16,0.1,Bolsa,Carnicas,Supermercado
1648,2023-02-16,3.6,Jamon cocido,Carrefour,Supermercado
1649,2023-02-16,4.09,Queso gouda,Carrefour,Supermercado
1650,2023-02-18,1.15,Queso crema,Mercadona,Supermercado
1651,2023-02-18,1.4,Guantes,Mercadona,Vivienda
1652,2023-02-18,26.0,Cena sabado,La argento,Salidas
1653,2023-02-18,8.9,Bebidas cine,Yelmo,Salidas
1654,2023-02-18,4.5,Snacks cine,Chino,Salidas
1655,2023-02-17,2.99,Too good to go,App,Supermercado
1656,2023-02-16,42.95,Compra lidl,Lidl,Vivienda
1657,2023-02-16,1.87,Chupetines,Carrefour,Supermercado
1658,2023-02-19,100.5,Almuerzo,Che bolu,Salidas
1659,2023-02-20,1.16,Moto,Yego,Transporte
1660,2023-02-19,3.99,"Tomate, banana",Carrefour,Supermercado
1661,2023-02-22,20.0,Hamburguesas,Tincho,Supermercado
1662,,65.0,Monitor,,Gastos personales
1663,2023-02-26,16.0,Almuerzo domingo,100 motaditos,Salidas
1664,2023-02-25,0.99,Lechuga,Mercadona,Supermercado
1665,2023-02-24,0.75,Conitos,Carrefour,Supermercado
1666,2023-02-24,5.4,Leche,Carrefour,Supermercado
1667,2023-02-24,1.06,Banana,Carrefour,Supermercado
1668,2023-02-24,0.16,Diferencia regalo,Corte ingles,Vivienda
1669,2023-02-25,1.51,Harina trigo,Carrefour,Supermercado
1670,2023-02-25,1.25,Salsa bolognesa,Carrefour,Supermercado
1671,2023-02-25,1.25,Salsa pizza,Carrefour,Supermercado
1672,2023-02-25,1.99,Bacon lonchas,Carrefour,Supermercado
1673,2023-02-25,3.45,Espinaca,Carrefour,Supermercado
1674,2023-02-25,1.5,Pan burguer,Carrefour,Supermercado
1675,2023-02-25,0.85,Pan burguer,Carrefour,Supermercado
1676,2023-02-25,7.79,Queso tierno,Carrefour,Supermercado
1677,2023-02-25,3.08,Jamon cocido,Carrefour,Supermercado
1678,2023-02-25,3.22,Queso gouda,Carrefour,Supermercado
1679,2023-02-23,4.28,Jamon cocido,Carrefour,Supermercado
1680,2023-02-23,2.2,Tomate,Carrefour,Supermercado
1681,2023-02-22,1.11,Tomate,Carrefour,Supermercado
1682,2023-02-22,3.74,Huevos,Carrefour,Supermercado
1683,2023-02-15,2.11,Banana,Carrefour,Supermercado
1684,2023-02-11,2.79,Levadura,Carrefour,Supermercado
1685,2023-02-11,1.25,Salsa,Carrefour,Supermercado
1686,2023-02-11,1.25,Salsa,Carrefour,Supermercado
1687,2023-02-11,1.25,Salsa,Carrefour,Supermercado
1688,2023-02-11,0.63,Sanwich,Carrefour,Supermercado
1689,2023-02-11,2.45,Queso barra,Carrefour,Supermercado
1690,2023-02-11,2.24,Fiambre,Carrefour,Supermercado
1691,2023-02-11,3.23,Membrillo,Carrefour,Supermercado
1692,2023-02-11,4.0,Membrillo,Carrefour,Supermercado
1693,2023-02-11,1.69,Acelga,Carrefour,Supermercado
1694,2023-02-11,0.89,Lechuga,Carrefour,Supermercado
1695,2023-02-11,1.65,Maiz,Carrefour,Supermercado
1696,2023-02-11,3.74,Huevo,Carrefour,Supermercado
1697,2023-03-01,8.27,Cinta de lomo,Carnicas,Supermercado
1698,2023-03-01,7.93,Pechuga de pollo,Carnicas,Supermercado
1699,2023-03-01,1.8,Pan de molde,Carrefour,Supermercado
1700,2023-03-01,3.14,Queso en barra ,Carrefour,Supermercado
1701,2023-03-01,1.79,Gel de afeitar,Carrefour,Supermercado
1702,2023-03-01,0.95,Avena ,Carrefour,Supermercado
1703,2023-03-01,2.25,Esponja,Carrefour,Vivienda
1704,2023-03-01,0.9,Zanahoria,Fruteria,Supermercado
1705,2023-03-02,71.75,Gym,Go fit,Gimnasio
1706,2023-03-04,37.3,Almuerzo sabado,Vittoria,Salidas
1707,2023-03-04,8.7,Helados sabado,Casa mira,Salidas
1708,2023-03-06,2.99,Enjuague bucal,Primor,Farmacia
1709,2023-03-03,9.12,Coca,Carrefour,Supermercado
1710,2023-03-03,5.6,Fanta,Carrefour,Supermercado
1711,2023-03-03,4.65,Atun,Carrefour,Supermercado
1712,2023-03-03,0.99,Chocolate,Carrefour,Supermercado
1713,2023-03-03,0.86,Chocolate,Carrefour,Supermercado
1714,2023-03-03,2.13,Chocolate,Carrefour,Supermercado
1715,2023-03-03,1.64,Mayonesa,Carrefour,Supermercado
1716,2023-03-03,1.45,Chcocolate,Carrefour,Supermercado
1717,2023-03-03,1.73,Chia,Carrefour,Supermercado
1718,2023-03-03,1.63,Te negro,Carrefour,Supermercado
1719,2023-03-03,5.4,Leche,Carrefour,Supermercado
1720,2023-03-03,2.6,Bocha de pavo,Carrefour,Supermercado
1721,2023-03-03,1.75,Pizza 3 quesos,Carrefour,Supermercado
1722,2023-03-03,2.49,Pizza jyq,Carrefour,Supermercado
1723,2023-03-03,3.86,Queso gouda,Carrefour,Supermercado
1724,2023-03-03,4.08,Jamon,Carrefour,Supermercado
1725,2023-03-03,3.74,Huevos,Carrefour,Supermercado
1726,2023-03-03,6.65,Cafe,Carrefour,Supermercado
1727,2023-03-06,0.87,Garbanzo,Carrefour,Supermercado
1728,2023-03-06,0.9,Lenteja,Carrefour,Supermercado
1729,2023-03-06,1.8,Raviole,Carrefour,Supermercado
1730,2023-03-06,1.8,Torteloni,Carrefour,Supermercado
1731,2023-03-06,1.44,Banana,Carrefour,Supermercado
1732,2023-03-07,3.5,Pasta y papa/ajo,Carrefour,Supermercado
1733,2023-03-08,2.07,Papa y tomate,Verdulera,Supermercado
1734,2023-03-08,1.95,Galletiras saladas,Mercadona,Supermercado
1735,2023-03-08,4.05,Azucar,Mercadona,Supermercado
1736,2023-03-08,2.7,Capuchino,Mercadona,Supermercado
1737,2023-03-08,1.85,Jabon en pan,Mercadona,Farmacia
1738,2023-03-08,1.3,Repuesto inodoro,Mercadona,Farmacia
1739,2023-03-08,1.7,Arroz integral,Mercadona,Supermercado
1740,2023-03-08,0.95,Spaguetti,Mercadona,Supermercado
1741,2023-03-08,1.39,Queso de untar,Mercadona,Supermercado
1742,2023-03-08,1.15,Crema queso suave,Mercadona,Supermercado
1743,2023-03-08,2.1,Mantequilla,Mercadona,Supermercado
1744,2023-03-08,1.7,Papel vegetal,Mercadona,Vivienda
1745,2023-03-08,1.7,Mani frito miel,Mercadona,Supermercado
1746,2023-03-08,2.05,Bolas cereal chocolate,Mercadona,Supermercado
1747,2023-03-08,1.03,Cebolla picada,Mercadona,Supermercado
1748,2023-03-08,0.2,Esponja zapatos,Mercadona,Vivienda
1749,2023-03-08,0.7,Guantes,Mercadona,Vivienda
1750,2023-03-08,2.1,Patatas con piel,Mercadona,Supermercado
1751,2023-03-08,1.8,Patatas gajo,Mercadona,Supermercado
1752,2023-03-08,1.25,Pan lactal,Mercadona,Supermercado
1753,2023-03-08,0.9,Patats lisa,Mercadona,Supermercado
1754,2023-03-08,1.1,Patata ondulada,Mercadona,Supermercado
1755,2023-03-08,1.1,Patatas baja en sal,Mercadona,Supermercado
1756,2023-03-09,8.0,Modificacion oporto,Airbnb,Viajes
1757,2023-03-17,11.0,Tarjeta metro lisboa,Metro,Viajes
1758,2023-03-16,12.31,Postres/pastas/salsa,Continente ,Viajes
1759,2023-03-16,10.0,Free tour lisboa,,Viajes
1760,2023-03-13,10.0,Free tour porto,,Viajes
1761,2023-03-11,15.0,Cervezas terraza,,Viajes
1762,2023-03-10,3.0,Plantas,Vivero,Vivienda
1763,2023-03-17,12.98,Almuerzo viernes,Bk,Viajes
1764,2023-03-17,9.93,Burguer/caldo/zumo,Continente ,Viajes
1765,2023-03-14,15.0,Pan/brigadeiro/porco,Dos clerigos,Viajes
1766,2023-03-13,31.3,Libros,,Viajes
1767,2023-03-13,10.0,Entrada libreria,,Viajes
1768,2023-03-11,18.1,Cena sabado,Frankie hot dog,Viajes
1769,2023-03-16,4.93,Pies/barrita/banana ,Continente,Viajes
1770,2023-03-11,15.5,Bolt ida aeropuerto ,,Viajes
1771,2023-03-11,3.08,Postres agus,,Viajes
1772,2023-03-11,3.5,Postal y regalo,,Viajes
1773,2023-03-12,12.9,Desayuno domingo,,Viajes
1774,2023-03-12,32.0,Almuerzo domingo ,,Viajes
1775,2023-03-12,6.0,Noche domingo,,Viajes
1776,2023-03-13,2.5,Brigadeiro,,Viajes
1777,2023-03-13,3.5,Pan de queso,,Viajes
1778,2023-03-13,30.0,Almuerzo lunes,,Viajes
1779,2023-03-14,13.5,Almuerzo martes,,Viajes
1780,2023-03-14,4.0,Lavanderia,,Viajes
1781,2023-03-14,2.0,Secadora ,,Viajes
1782,2023-03-15,9.0,Sandwich estación bus,,Viajes
